0.9983971193,0.0061425357,0.0562624334,-0.1893359110,-0.0565961566,0.1129102839,0.9919920075,-0.1137138167,-0.0002592610,-0.9935862001,0.1130769461,0.0718409705,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9984001020,0.0058835657,0.0562371762,-0.1891062537,-0.0565417846,0.1129011414,0.9919961486,-0.1148534450,-0.0005127668,-0.9935888063,0.1130531784,0.0725018893,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9984001668,0.0063164684,0.0561890476,-0.1873003825,-0.0565429087,0.1129284218,0.9919929793,-0.1141776608,-0.0000794482,-0.9935830483,0.1131049067,0.0709749462,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9984023913,0.0062517092,0.0561567547,-0.1882454565,-0.0565034996,0.1129218433,0.9919959737,-0.1156364562,-0.0001396539,-0.9935842055,0.1130946818,0.0719201946,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9983964107,0.0063818845,0.0562483664,-0.1892173256,-0.0566092443,0.1129955337,0.9919815537,-0.1129931741,-0.0000251025,-0.9935750001,0.1131756089,0.0698291577,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9983985673,0.0063487034,0.0562138302,-0.1887676796,-0.0565711759,0.1129747679,0.9919860906,-0.1128671878,-0.0000529189,-0.9935775741,0.1131530000,0.0701294982,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9983967373,0.0063867298,0.0562420177,-0.1880029399,-0.0566034822,0.1131090437,0.9919689461,-0.1151449784,-0.0000260432,-0.9935620534,0.1132892114,0.0698190109,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9984039215,0.0062368171,0.0561312006,-0.1887857905,-0.0564764141,0.1129940259,0.9919892967,-0.1144168839,-0.0001556345,-0.9935760928,0.1131659116,0.0709032545,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9983999665,0.0063165897,0.0561925930,-0.1889898760,-0.0565464417,0.1129693659,0.9919881160,-0.1166422887,-0.0000820597,-0.9935783930,0.1131457918,0.0702589737,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9985888574,0.0059396055,0.0527732416,-0.1882041253,-0.0531064131,0.1126818630,0.9922109184,-0.1143529741,-0.0000532457,-0.9936133649,0.1128382840,0.0732881039,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9988487815,0.0053846763,0.0476667270,-0.1874357722,-0.0479698996,0.1124982623,0.9924933399,-0.1079991173,-0.0000181686,-0.9936373313,0.1126270546,0.0756921713,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9991273190,0.0046791756,0.0415054903,-0.1913411889,-0.0417684086,0.1124342891,0.9927809077,-0.1073962425,-0.0000212441,-0.9936481449,0.1125316116,0.0768569533,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9995118050,0.0033340896,0.0310650212,-0.1984901168,-0.0312428875,0.1124992225,0.9931605142,-0.1121848958,-0.0001835046,-0.9936462191,0.1125484675,0.0766891783,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9999991998,-0.0009972209,-0.0007783729,-0.2093029075,0.0008859612,0.1128761474,0.9936086707,-0.1010110359,-0.0009029876,-0.9936085652,0.1128769406,0.0735658608,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9989870247,-0.0075396509,-0.0443630257,-0.2178929767,0.0449309580,0.1128696370,0.9925933982,-0.0682880542,-0.0024765691,-0.9935811989,0.1130940666,0.0687535506,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9959581175,-0.0120242562,-0.0890103676,-0.2536436244,0.0898000416,0.1130163465,0.9895267849,-0.0482046436,-0.0018386970,-0.9935203685,0.1136393264,0.0671708373,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9694220824,-0.0347449621,-0.2429271778,-0.3351823269,0.2453071543,0.1100760618,0.9631758202,0.0442448315,-0.0067250404,-0.9933156841,0.1152333528,0.0644021568,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9529809469,-0.0458787443,-0.2995370689,-0.3730451718,0.3028184564,0.1072326879,0.9469963744,0.0795051121,-0.0113268395,-0.9931748544,0.1160836390,0.0667635027,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.9255021274,-0.0567552597,-0.3744658230,-0.4259336848,0.3784803095,0.1018158770,0.9199924905,0.1256628698,-0.0140878465,-0.9931829477,0.1157115591,0.0669453523,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.8774898295,-0.0706807838,-0.4743583308,-0.5161135314,0.4793195251,0.0957128531,0.8724057786,0.1726809373,-0.0162601350,-0.9928964078,0.1178657349,0.0620873150,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.8561625740,-0.0766508924,-0.5109895180,-0.5585119292,0.5164146651,0.0937007038,0.8511968467,0.2023460079,-0.0173649205,-0.9926453641,0.1198066807,0.0596590192,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.7159204754,-0.1057532914,-0.6901261582,-0.9046346074,0.6977983185,0.0756222178,0.7122912233,0.3889135272,-0.0231382707,-0.9915127440,0.1279339631,0.0649234143,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.6729995165,-0.1112740194,-0.7312248241,-1.0164129279,0.7392431884,0.0686951054,0.6699257353,0.4552008595,-0.0243137629,-0.9914126664,0.1284903336,0.0611486441,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.6092767268,-0.1175192599,-0.7842009269,-1.2170165551,0.7926103945,0.0609918585,0.6066702198,0.5453273606,-0.0234655632,-0.9911958519,0.1303079068,0.0563000073,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.5862837105,-0.1191449121,-0.8012963876,-1.2910396398,0.8097878989,0.0584851266,0.5838005213,0.5792734181,-0.0226929411,-0.9911528540,0.1307709850,0.0528688519,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.5002351487,-0.1265209344,-0.8565963163,-1.5659179007,0.8654107146,0.0401555926,0.4994515226,0.6837618053,-0.0287939406,-0.9911508369,0.1295798111,0.0502863091,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.3997922400,-0.1334156656,-0.9068442121,-1.9317682256,0.9161619082,0.0273772575,0.3998722842,0.7664681916,-0.0285223194,-0.9906819600,0.1331755659,0.0477854618,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.3211220057,-0.1357589091,-0.9372567290,-2.2230141413,0.9465342602,0.0137389293,0.3223106206,0.8105233999,-0.0308796343,-0.9906466375,0.1329123311,0.0529390534,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.2483617207,-0.1410235003,-0.9583469247,-2.5074781052,0.9683151284,0.0094667585,0.2495519836,0.8244957934,-0.0261202554,-0.9899609855,0.1389063693,0.0393082267,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.1981468704,-0.1449531588,-0.9693948625,-2.6882420298,0.9797508054,0.0002881248,0.2002205693,0.8360619519,-0.0287432973,-0.9894384765,0.1420750650,0.0461095159,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.1376563304,-0.1448654723,-0.9798289288,-2.8788510940,0.9899480841,-0.0122951307,0.1408957793,0.8388328427,-0.0324580583,-0.9893749667,0.1417167942,0.0456192254,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.0646579313,-0.1404469992,-0.9879746922,-3.1315714831,0.9972267470,-0.0274691547,0.0691683495,0.8111016625,-0.0368533168,-0.9897070708,0.1382814054,0.0449594804,0.0000000000,0.0000000000,0.0000000000,1.0000000000
0.0364363189,-0.1401226084,-0.9894635159,-3.2630191541,0.9985518798,-0.0341096106,0.0416014150,0.7887480518,-0.0395795140,-0.9895464563,0.1386768653,0.0555063266,0.0000000000,0.0000000000,0.0000000000,1.0000000000
-0.0005274607,-0.1446404067,-0.9894841457,-3.5673156672,0.9992808158,-0.0375928748,0.0049625529,0.7375724335,-0.0379153393,-0.9887699068,0.1445562124,0.0524853154,0.0000000000,0.0000000000,0.0000000000,1.0000000000
-0.0227074894,-0.1464890536,-0.9889516303,-3.8937778116,0.9991322525,-0.0378730622,-0.0173312784,0.6841389129,-0.0349157840,-0.9884870198,0.1472219403,0.0542214695,0.0000000000,0.0000000000,0.0000000000,1.0000000000
